,display_label,sample_id,exp_value,source,label
219,Adenosine monophosphate (AMP),15-00051,0.0,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
220,Adenosine monophosphate (AMP),15-00137,-8335581.501360301,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
221,Adenosine monophosphate (AMP),15-00302,3123134.6306643,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
222,Adenosine monophosphate (AMP),15-00377,19966928.642144296,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
223,Adenosine monophosphate (AMP),13-00615,-17437438.25314031,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
224,Adenosine monophosphate (AMP),18-00190,3914987.0237030983,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
225,Adenosine monophosphate (AMP),14-00817,-7990953.3698777,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
226,Adenosine monophosphate (AMP),15-00276,19665902.523142096,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
227,Adenosine monophosphate (AMP),15-00287,15799314.146809097,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
228,Adenosine monophosphate (AMP),18-00218,-14335375.9614569,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
229,Adenosine monophosphate (AMP),15-00482,44368262.165616706,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
230,Adenosine monophosphate (AMP),15-00563,-6832145.7364702,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
231,Adenosine monophosphate (AMP),15-00571,-22926664.42241006,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
232,Adenosine monophosphate (AMP),15-00578,-386798.0222821012,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
233,Adenosine monophosphate (AMP),15-00837,7357277.179881599,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
234,Creatine,12-00032,10809985.455990698,metabolomics_RP,Creatine_met_RP
235,Creatine,11-00503,92901797.6698337,metabolomics_RP,Creatine_met_RP
236,Creatine,12-00069,-2456915.206714399,metabolomics_RP,Creatine_met_RP
237,Creatine,13-00468,320157833.2783857,metabolomics_RP,Creatine_met_RP
238,Creatine,18-00103,5763641.161472898,metabolomics_RP,Creatine_met_RP
239,Creatine,12-00123,109617218.0904227,metabolomics_RP,Creatine_met_RP
240,Creatine,18-00101,-12145165.536780499,metabolomics_RP,Creatine_met_RP
241,Creatine,12-00127,10934615.096126799,metabolomics_RP,Creatine_met_RP
242,Creatine,12-00145,-13322984.9491865,metabolomics_RP,Creatine_met_RP
243,Creatine,12-00154,-19663680.1738814,metabolomics_RP,Creatine_met_RP
244,Creatine,12-00196,-23810433.37636067,metabolomics_RP,Creatine_met_RP
245,Creatine,12-00250,9762045.240867402,metabolomics_RP,Creatine_met_RP
246,Creatine,12-00268,-22845810.798601612,metabolomics_RP,Creatine_met_RP
247,Creatine,12-00294,101720164.3393697,metabolomics_RP,Creatine_met_RP
